section	virtual_address	name
Variables	0x5016ac	aUnknownFolderT
Variables	0x5016cc	sd
Variables	0x5016d4	ss8
Variables	0x5016dc	sd1
Variables	0x5016ec	s2
Variables	0x5016f0	aDD
Variables	0x5016f8	aD
Variables	0x501700	aSDS
Variables	0x501720	a__5
Variables	0x501724	aTxt_1
Variables	0x501728	a__0
Variables	0x501730	sss1
Variables	0x501738	aGcd
Variables	0x50173c	ss9
Variables	0x501744	rb4
Variables	0x501748	wt2
Variables	0x501750	a_2dSD_4dS
Variables	0x501764	aSSD
Variables	0x50176c	sss2
Variables	0x501774	aS_2dSS
Variables	0x501784	s3
Variables	0x501788	aS_2dS_3d_3dS_2
Variables	0x5017a8	aS_2dS_3dS_2d
Variables	0x5017c0	aS_2dS_2dS_3d
Variables	0x5017dc	aS_2dS_2dS_3dLb
Variables	0x5017fc	aS_2dS_3d
Variables	0x501810	s4
Variables	0x501818	aSD_1
Variables	0x501824	sss3
Variables	0x501834	ss10
Variables	0x501840	s5
Variables	0x501844	aS_3dS_3d
Variables	0x501860	aS_3d
Variables	0x501870	aSxS
Variables	0x50187c	aSDLbs_
Variables	0x501888	a0
Variables	0x501890	aIsdxxxx1
Variables	0x50189c	aPerkNotFoundIn
Variables	0x5018c4	ib3p1xx1
Variables	0x5018ec	s6
Variables	0x5018fc	sss4
Variables	0x501908	ss11
Variables	0x501910	aErrorRunningPe
Variables	0x501938	d1
Variables	0x501940	aErrorRunning_0
Variables	0x501970	aErrorRunning_1
Variables	0x5019a0	aUnableToAddPer
Variables	0x5019c8	aRt_12
Variables	0x5019cc	fullname
Variables	0x5019e0	aDataGenrep_txt
Variables	0x5019f0	aElv1_1
Variables	0x5019f8	aError_4
Variables	0x501a00	aElv1_2
Variables	0x501a08	aElv1_3
Variables	0x501a10	aElv2_3
Variables	0x501a18	aTheStartElevLe
Variables	0x501a40	aAkiss
Variables	0x501a48	credits_txt
Variables	0x501a54	color_pal1
Variables	0x501a60	subtitles
Variables	0x501a6c	preferences4
Variables	0x501a78	language1
Variables	0x501a84	system5
Variables	0x501a8c	aTextSCuts
Variables	0x501a9c	ss12
Variables	0x501aa4	aSS_txt
Variables	0x501ab8	aArtIntrface
Variables	0x501ac8	aSS_pal
Variables	0x501ad4	rt2
Variables	0x501ad8	a10labone
Variables	0x501ae4	aDataEndgame_tx
Variables	0x501af8	aNarratorNar_5
Variables	0x501b08	aDataEnddeath_t
Variables	0x501b1c	aErrorEndgamese
Variables	0x501b54	aNarrator_0
Variables	0x501b60	aEndgamesetupde
Variables	0x501b94	aErrorEndgame_0
Variables	0x501bcc	aNarratorNar_4
Variables	0x501bdc	aEndgamesetup_0
Variables	0x501c0c	aTimes_run
Variables	0x501c18	system6
Variables	0x501c20	aEreg
Variables	0x501c28	ApplicationName
Variables	0x501c38	a__IntExport_c
Variables	0x501c48	aUnknU
Variables	0x501c54	d2
Variables	0x501c58	aInt
Variables	0x501c5c	aFloat
Variables	0x501c64	aF1
Variables	0x501c68	aStr
Variables	0x501c6c	s7
Variables	0x501c74	sss5
Variables	0x501c80	aFontmgr_c
Variables	0x501c8c	aFontD_aaf
Variables	0x501c98	rb
Variables	0x501c9c	aGame_0
Variables	0x501ca4	aLanguage_1
Variables	0x501cb0	section
Variables	0x501cb8	aFrench
Variables	0x501cc0	aGerman
Variables	0x501cc8	aItalian
Variables	0x501cd0	aSpanish
Variables	0x501cd8	aFailedOnPartym
Variables	0x501cf4	aPartymember_in
Variables	0x501d08	aSoundInitializ
Variables	0x501d28	aGsound_init
Variables	0x501d38	aInitmovie
Variables	0x501d48	aFailedOnGmovie
Variables	0x501d60	aGmovie_init
Variables	0x501d70	aFailedOnMovief
Variables	0x501d88	aMoviefx_init
Variables	0x501d98	aFailedOnIso_in
Variables	0x501dac	aIso_init
Variables	0x501db8	aFailedOnGmouse
Variables	0x501dd0	aGmouse_init
Variables	0x501de0	aFailedOnProto_
Variables	0x501df8	aProto_init
Variables	0x501e08	aAnim_init
Variables	0x501e18	aFailedOnScr_in
Variables	0x501e2c	aScr_init
Variables	0x501e38	aFailedOnGame_l
Variables	0x501e54	aGame_load_info
Variables	0x501e68	aFailedOnScr_ga
Variables	0x501e84	aScr_game_init
Variables	0x501e94	aFailedOnWmworl
Variables	0x501eb0	aWmworldmap_ini
Variables	0x501ec4	aChareditinit
Variables	0x501ed4	aPip_init
Variables	0x501ee0	aInitloadsave
Variables	0x501ef0	aFailedOnGdialo
Variables	0x501f08	aGdialog_init
Variables	0x501f18	aFailedOnCombat
Variables	0x501f30	aCombat_init
Variables	0x501f40	aFailedOnAutoma
Variables	0x501f58	aAutomap_init
Variables	0x501f68	aFailedOnMessag
Variables	0x501f80	aMessage_init
Variables	0x501f90	aMisc_msg
Variables	0x501f9c	ss13
Variables	0x501fa4	aFailedOnMess_0
Variables	0x501fbc	aMessage_load
Variables	0x501fcc	aFailedOnScr_di
Variables	0x501fe4	aScr_disable
Variables	0x501ff4	aFailedOnInit_o
Variables	0x502014	aInit_options_m
Variables	0x502028	aFailedOnEndgam
Variables	0x50204c	aEndgamedeathen
Variables	0x502068	aGameExit
Variables	0x502074	ib1p1xx1
Variables	0x502080	aIisxxxx1_1
Variables	0x50208c	aErrorCallingSk
Variables	0x5020b8	aDec11199816543
Variables	0x5020d0	editor_msg1
Variables	0x5020dc	aSDDS
Variables	0x5020ec	aErrorCallingSa
Variables	0x502110	aErrorCallingLo
Variables	0x502134	aErrorCalling_0
Variables	0x502158	aErrorCalling_1
Variables	0x50217c	aErrorAttemptTo
Variables	0x5021b4	aErrorAttempt_0
Variables	0x5021ec	var_name
Variables	0x502200	path
Variables	0x502214	rt3
Variables	0x502218	aD_1
Variables	0x502220	aArtIntrfaceHel
Variables	0x50223c	color_pal2
Variables	0x502248	aHashing
Variables	0x502250	aMaster_dat
Variables	0x50225c	master_patches1
Variables	0x50226c	msg
Variables	0x50230c	aCritter_dat
Variables	0x502318	aCritter_patche
Variables	0x502328	aCouldNotFind_0
Variables	0x5023c8	aPatch03d_dat
Variables	0x5023d8	aSplash
Variables	0x5023e0	aEnglish_0
Variables	0x5023e8	aArtSplash
Variables	0x5023f4	aArtSSplash
Variables	0x502404	aSsplashD_rix
Variables	0x502414	rb5
Variables	0x502418	aGame
Variables	0x502420	executable
Variables	0x50242c	aSystem_7
Variables	0x502434	aMaster_dat_0
Variables	0x502440	aMaster_dat_1
Variables	0x50244c	aData
Variables	0x502454	master_patches2
Variables	0x502464	aCritter_dat_0
Variables	0x502470	aCritter_dat_1
Variables	0x50247c	aCritter_patc_0
Variables	0x50248c	aEnglish_1
Variables	0x502494	aLanguage_2
Variables	0x5024a0	aScroll_lock
Variables	0x5024ac	interrupt_walk1
Variables	0x5024bc	art_cache_size1
Variables	0x5024cc	color_cycling1
Variables	0x5024dc	aHashing_0
Variables	0x5024e4	aSplash_0
Variables	0x5024ec	aFree_space
Variables	0x5024f8	game_difficulty
Variables	0x502508	preferences5
Variables	0x502514	aCombat_diffi_1
Variables	0x502528	violence_level
Variables	0x502538	target_highlight
Variables	0x50254c	item_highlight
Variables	0x50255c	combat_looks
Variables	0x50256c	combat_messages
Variables	0x50257c	aCombat_taunt_0
Variables	0x50258c	language_filter1
Variables	0x50259c	running
Variables	0x5025a4	subtitles1
Variables	0x5025b0	combat_speed
Variables	0x5025c0	player_speed
Variables	0x5025d0	text_base_delay
Variables	0x5025e0	text_line_delay
Variables	0x5025f0	brightness
Variables	0x5025fc	mouse_sensitivity1
Variables	0x502610	aInitialize
Variables	0x50261c	sound
Variables	0x502624	aDevice
Variables	0x50262c	aPort
Variables	0x502634	aIrq
Variables	0x502638	aDma
Variables	0x50263c	aSounds
Variables	0x502644	aMusic
Variables	0x50264c	aSpeech
Variables	0x502654	master_volume
Variables	0x502664	music_volume
Variables	0x502674	sndfx_volume
Variables	0x502684	speech_volume
Variables	0x502694	aCache_size
Variables	0x5026a0	aSoundMusic
Variables	0x5026b0	aMusic_path1
Variables	0x5026bc	aMusic_path2
Variables	0x5026c8	aEnvironment
Variables	0x5026d4	mode
Variables	0x5026dc	aDebug
Variables	0x5026e4	aShow_tile_num
Variables	0x5026f4	aShow_script_me
Variables	0x50270c	aShow_load_info
Variables	0x50271c	aOutput_map_dat
Variables	0x502734	mapper
Variables	0x50273c	aOverride_libra
Variables	0x502750	aLibrarian
Variables	0x50275c	aUse_art_not_pr
Variables	0x502770	aRebuild_protos
Variables	0x502780	aFix_map_object
Variables	0x502790	fix_map_inventory
Variables	0x5027a4	aIgnore_rebuild
Variables	0x5027bc	aShow_pid_numbe
Variables	0x5027d0	aSave_text_maps
Variables	0x5027e0	aRun_mapper_as_
Variables	0x5027f4	aDefault_f8_as_
Variables	0x502808	aSort_script_li
Variables	0x50281c	aFallout2_cfg
Variables	0x50282c	ss14
Variables	0x50284c	aSaidGood
Variables	0x502858	aSaidNeutral
Variables	0x502868	aSaidBad
Variables	0x502874	aErrorGdialogen
Variables	0x50289c	aErrorGdialogCa
Variables	0x5028c4	aErrorGdialog_0
Variables	0x5028ec	aGdialogBleep
Variables	0x502900	aCensor
Variables	0x502908	aStartingLipsyn
Variables	0x502924	aEndingLipsynch
Variables	0x50293c	FailureUnloc
Variables	0x50295c	aErrorReplyWind
Variables	0x502980	aErrorSettingOp
Variables	0x502998	aErrorDialogRan
Variables	0x5029bc	aErrorDialogR_0
Variables	0x5029e0	aCS
Variables	0x5029e8	aErrorInitializ
Variables	0x502a0c	aErrorGdialogRe
Variables	0x502a38	s8
Variables	0x502a3c	aGdialogErrorGr
Variables	0x502a64	aGdialogError_0
Variables	0x502a8c	aErrorRanOutOfR
Variables	0x502ab0	aErrorRanOutO_0
Variables	0x502ad4	aErrorRanOutO_1
Variables	0x502af8	aErrorRanOutO_2
Variables	0x502b1c	d
Variables	0x502b20	aErrorDialogEmp
Variables	0x502b50	aErrorDialogE_0
Variables	0x502b80	aErrorDialogE_1
Variables	0x502bb0	aGdialogError_1
Variables	0x502bd8	aErrorDialogE_2
Variables	0x502c08	aGdialogError_2
Variables	0x502c30	c
Variables	0x502c38	aError___canTFi
Variables	0x502c58	aErrorCanTCreat
Variables	0x502c78	ErrorCouldnT
Variables	0x502cb8	FailureUnlocki
Variables	0x502cd8	aFailure
Variables	0x502ce4	s9
Variables	0x502ce8	aErrorNoAvailab
Variables	0x502d1c	aChoosingFidget
Variables	0x502d3c	aWaitingForFidg
Variables	0x502d60	aStartingTransi
Variables	0x502d78	aErrorUnlocking
Variables	0x502da8	aErrorLockingTr
Variables	0x502dc8	aErrorUnlocki_0
Variables	0x502de8	aFinishedTransi
Variables	0x502e00	aErrorDemo_copy
Variables	0x502e28	aErrorDemo_co_0
Variables	0x502e50	aErrorDemo_co_1
Variables	0x502e7c	aErrorDemo_co_2
Variables	0x502eb8	aErrorDemo_co_3
Variables	0x502ee8	aErrorDemo_co_4
Variables	0x502f10	aErrorDemo_co_5
Variables	0x502f3c	aErrorDemo_co_6
Variables	0x502f68	aErrorDemo_co_7
Variables	0x502fa8	aErrorDemo_co_8
Variables	0x502fd8	aErrorGdialogre
Variables	0x50300c	aErrorGdialog_1
Variables	0x50303c	aErrorGdialog_2
Variables	0x503084	aErrorGdialog_3
Variables	0x5030bc	aErrorGdialog_4
Variables	0x503100	aErrorGdialog_5
Variables	0x503144	aDialogueReacti
Variables	0x503158	s10
Variables	0x50315c	aErrorDisplay_m
Variables	0x503180	aDD_0
Variables	0x503188	aDD_1
Variables	0x503190	aD_3
Variables	0x503194	aErrorGdialog_6
Variables	0x5031bc	aGameCustom_msg
Variables	0x5031cc	aBurstD
Variables	0x5031d8	aErrorGdialog_7
Variables	0x503200	aErrorLockingBa
Variables	0x503228	aErrorGettingBa
Variables	0x503258	aErrorGettingHe
Variables	0x503280	aGmemory_c
Variables	0x50328c	d3
Variables	0x503290	c1
Variables	0x503294	combat_looks1
Variables	0x5032a4	preferences6
Variables	0x5032b0	d4
Variables	0x5032b8	c2
Variables	0x5032c0	running1
Variables	0x5032c8	aIaccuxx1
Variables	0x5032d4	item_highlight1
Variables	0x5032e4	executable1
Variables	0x5032f0	system7
Variables	0x5032f8	mapper1
Variables	0x503300	aIplogo_mve
Variables	0x50330c	aIntro_mve
Variables	0x503318	aElder_mve
Variables	0x503324	aVsuit_mve
Variables	0x503330	aAfailed_mve
Variables	0x50333c	aAdestroy_mve
Variables	0x50334c	aCar_mve
Variables	0x503354	aCartucci_mve
Variables	0x503364	aTimeout_mve
Variables	0x503370	aTanker_mve
Variables	0x50337c	aEnclave_mve
Variables	0x503388	aDerrick_mve
Variables	0x503394	aArtimer1_mve
Variables	0x5033a4	aArtimer2_mve
Variables	0x5033b4	aArtimer3_mve
Variables	0x5033c4	aArtimer4_mve
Variables	0x5033d4	aCredits_mve
Variables	0x5033e0	aArtCutsIntrosu
Variables	0x5033f8	aArtCutsEldersu
Variables	0x503410	aArtCutsArtmrsu
Variables	0x503428	aArtCutsCrdtssu
Variables	0x503440	aPlayingMovieS
Variables	0x503454	language2
Variables	0x503460	system8
Variables	0x503468	aGmovie_playErr
Variables	0x5034a0	english1
Variables	0x5034a8	aArtSCutsS
Variables	0x5034b8	aArtCutsS
Variables	0x5034c4	aGmovie_playE_0
Variables	0x5034f0	subtitles2
Variables	0x5034fc	preferences7
Variables	0x503508	aArtCutsSubtitl
Variables	0x503520	color_pal3
Variables	0x503530	aTextSCutsS
Variables	0x503540	a_sve
Variables	0x503548	rb6
Variables	0x50354c	aGraphlibErrorA
Variables	0x503580	aGraphlibErro_0
Variables	0x5035bc	aSoundSfx
Variables	0x5035c8	aSoundMusic_0
Variables	0x5035d8	aSoundSpeech_0
Variables	0x5035e8	aTryingToInitia
Variables	0x50360c	aInitialize_0
Variables	0x503618	sound1
Variables	0x503620	aDebug_0
Variables	0x503628	aInitializingSo
Variables	0x503648	config_id_str
Variables	0x503654	aMusic_path2_0
Variables	0x503660	aMusicPathsWayT
Variables	0x50367c	aFailed
Variables	0x503688	aPort_0
Variables	0x503690	aIrq_0
Variables	0x503694	aDma_0
Variables	0x503698	aSuccess_
Variables	0x5036a4	aCache_size_0
Variables	0x5036b0	aConfigFileNeed
Variables	0x5036e8	aCache_sizeLine
Variables	0x503724	aCache_sizeToTh
Variables	0x503760	aUnableToInitia
Variables	0x50378c	aFailureSetting
Variables	0x5037b0	aSounds_0
Variables	0x5037b8	aSoundsAre
Variables	0x5037c4	aNot
Variables	0x5037cc	aOn_
Variables	0x5037d4	aMusic_0
Variables	0x5037dc	aMusicIs
Variables	0x5037e8	aSpeech_0
Variables	0x5037f0	aSpeechIs
Variables	0x5037fc	master_volume1
Variables	0x50380c	music_volume1
Variables	0x50381c	sndfx_volume1
Variables	0x50382c	speech_volume1
Variables	0x503840	aResettingSound
Variables	0x50385c	aDone_
Variables	0x503868	aRequestedMaste
Variables	0x503890	ErrorSetting
Variables	0x5038b8	aErrorSettingSf
Variables	0x5038d8	aRequestedBackg
Variables	0x503908	a_acm
Variables	0x503910	aLoadingBackgro
Variables	0x503938	FailedBecaus_2
Variables	0x503968	FailedBecaus_3
Variables	0x5039a4	FailedBecaus_4
Variables	0x5039d4	FailedBecaus_5
Variables	0x503a04	FailedBecaus_6
Variables	0x503a30	Soundsetcall_1
Variables	0x503a60	aUnableToSetRea
Variables	0x503a7c	FailedOnCall_0
Variables	0x503a9c	aFailedStarting
Variables	0x503ab8	aSucceeded_
Variables	0x503ac4	aBackgroundRest
Variables	0x503ae0	aRequestedSpeec
Variables	0x503b0c	aLoadingSpeechS
Variables	0x503b30	FailedBecauseS
Variables	0x503b60	FailedBecauseF
Variables	0x503b9c	FailedBecauseT
Variables	0x503bcc	FailedBecauseL
Variables	0x503bf8	Soundsetcallba
Variables	0x503c24	FailedOnCallTo
Variables	0x503c44	aLoadingSoundFi
Variables	0x503c60	FailedBecaus_0
Variables	0x503c98	SSS_0
Variables	0x503ca0	aShCxxxxSS
Variables	0x503cb0	aTyringS
Variables	0x503cbc	aSucceededWithA
Variables	0x503cd8	aShmxxxxSS
Variables	0x503ce8	aSucceededWithM
Variables	0x503d08	aSmamtntSS
Variables	0x503d18	aTryingS
Variables	0x503d24	aFailed_
Variables	0x503d30	aTryingToManual
Variables	0x503d78	aUnableToDelete
Variables	0x503dc8	aSCC
Variables	0x503dd0	aA6s1d
Variables	0x503dd8	aN6s1d
Variables	0x503de0	aWCC1dCxx1d
Variables	0x503df0	aSCC4s1d
Variables	0x503dfc	aSCdoorsC
Variables	0x503e08	aICcntnrC
Variables	0x503e14	Ib1p1xx1_7
Variables	0x503e20	Ib1lu1x1_0
Variables	0x503e2c	aToggle
Variables	0x503e34	Ib2p1xx1_1
Variables	0x503e40	Ib2lu1x1_1
Variables	0x503e4c	Ib3p1xx1_1
Variables	0x503e58	Ib3lu1x1_0
Variables	0x503e64	Rb_21
Variables	0x503e68	FullBackgrou_0
Variables	0x503e88	aFindingBackgro
Variables	0x503ea4	aByCopy
Variables	0x503eb0	aUnableToFindMu
Variables	0x503edc	Wb_0
Variables	0x503ee0	aUnableToOpenMu
Variables	0x503f10	aOutOfMemoryInG
Variables	0x503f44	aBackgroundSoun
Variables	0x503f74	aLikelyOutOfDis
Variables	0x503f90	FullBackgrou_1
Variables	0x503fb0	aIn2ndPath
Variables	0x503fc0	aFindFailed
Variables	0x503fd0	FullBackground
Variables	0x503ff0	aFindingSpeechS
Variables	0x504008	aDeletingOldMus
Variables	0x50402c	aPlaying
Variables	0x504038	aUnableToPlayBa
Variables	0x504060	aUnableToPlaySp
Variables	0x504084	OutOfMemoryI_1
Variables	0x5040b4	aConfig_set_str
Variables	0x5040e4	aConfig_get_str
Variables	0x504114	aWarningDActive
Variables	0x504134	aCanTAllocateSo
Variables	0x504158	aSoundallocateR
Variables	0x504178	aCanTSetFileIoO
Variables	0x50419c	aSoundsetfileio
Variables	0x5041c0	FailedBecaus_1
Variables	0x5041f0	aSoundsetcall_0
Variables	0x504214	aGsound_setup_p
Variables	0x504238	aGsoundPlayingA
Variables	0x504260	aGsoundPlayin_0
Variables	0x504290	Rb_16
Variables	0x504294	Wb_6
Variables	0x504298	aHeapErrorUnkno
Variables	0x5042cc	aHeapErrorCould
Variables	0x504304	aHeapWarningCou
Variables	0x50433c	aHeapErrorBadGu
Variables	0x504378	aHeapErrorBad_0
Variables	0x5043b0	aHeapErrorMisma
Variables	0x5043f4	aHeapErrorUnk_0
Variables	0x50442c	aHeapErrorAttem
Variables	0x504460	aHeapErrorCou_0
Variables	0x50448c	aHeapErrorBad_1
Variables	0x5044c0	aHeapErrorBad_2
Variables	0x5044f4	aHeapErrorMis_0
Variables	0x504530	aHeapErrorUnk_1
Variables	0x504560	aHeapErrorAtt_0
Variables	0x504598	aHeapErrorCou_1
Variables	0x5045bc	aHeapErrorBad_3
Variables	0x5045f4	aHeapErrorBad_4
Variables	0x504628	aHeapErrorMis_1
Variables	0x504668	aHeapErrorAtt_1
Variables	0x5046a4	aHeapErrorCou_2
Variables	0x5046cc	aValidatingHeap
Variables	0x5046e0	aBadGuardBeginD
Variables	0x50470c	aBadGuardEndDet
Variables	0x504738	aRanOffEndOfHea
Variables	0x504760	InvalidNumbe_0
Variables	0x504780	aInvalidSizeOfF
Variables	0x5047a0	InvalidNumbe_1
Variables	0x5047c4	aInvalidSizeOfM
Variables	0x5047e8	InvalidNumbe_2
Variables	0x50480c	aInvalidSizeOfL
Variables	0x50482c	aHeapIsO_k_
Variables	0x50483c	aBadGuardBegi_0
Variables	0x504878	aBadGuardEndD_0
Variables	0x5048b4	InvalidNumbe_3
Variables	0x5048d8	aInvalidSizeOfS
Variables	0x5048f8	aHeapTotalFreeB
Variables	0x5049dc	aHeapErrorCou_4
Variables	0x504a08	aHeapErrorCou_3
Variables	0x504a34	S1
Variables	0x504a3c	aAllocatingBloc
Variables	0x504a64	aFatalErrorInte
Variables	0x504aa8	aCouldnTBuildMo
Variables	0x504acc	aUnimped
Variables	0x504ad4	aObjIsNull
Variables	0x504ae0	aCanTMatchProgr
Variables	0x504afc	aFollows
Variables	0x504b04	Error_0
Variables	0x504b0c	aCritter
Variables	0x504b18	ScriptErrorS_7
Variables	0x504b34	aScriptErrorSIn
Variables	0x504b68	ScriptErrorSOp
Variables	0x504ba4	ScriptErrorS_0
Variables	0x504bd0	ScriptErrorS_1
Variables	0x504bfc	ScriptErrorS_2
Variables	0x504c30	ScriptErrorS_3
Variables	0x504c6c	ScriptErrorS_4
Variables	0x504cac	ScriptErrorS_5
Variables	0x504ce4	aOverride_map_s
Variables	0x504d08	aErrorSObj_set_
Variables	0x504d44	aErrorSObj_move
Variables	0x504d80	aErrorSObj_mo_0
Variables	0x504db4	ScriptErrorS_6
Variables	0x504de4	name
Variables	0x504df0	aScriptErrorS_8
Variables	0x504e20	aScriptErrorS_9
Variables	0x504e54	aRoll_vs_skill
Variables	0x504e64	aScriptError_10
Variables	0x504e98	aSkill_contest
Variables	0x504ea8	aScriptError_11
Variables	0x504ed8	aScriptError_12
Variables	0x504f0c	aDo_check
Variables	0x504f18	aScriptError_13
Variables	0x504f44	aScriptError_14
Variables	0x504f70	aScriptError_15
Variables	0x504f9c	aHow_much
Variables	0x504fa8	aScriptError_16
Variables	0x504fdc	aScriptError_17
Variables	0x505014	aScriptError_18
Variables	0x505040	aScriptError_19
Variables	0x505070	aRoll_dice
Variables	0x50507c	aScriptError_20
Variables	0x5050a8	aMove_to
Variables	0x5050b0	aScriptError_21
Variables	0x5050e4	ErrorAttempt_2
Variables	0x505120	ErrorAttempt_3
Variables	0x505158	aScriptError_22
Variables	0x505188	aDestroy_object
Variables	0x505198	ErrorAttempt_4
Variables	0x5051d4	aScriptError_23
Variables	0x505204	Show_script__1
Variables	0x50521c	Debug_2
Variables	0x505228	aScript_overrid
Variables	0x50523c	aScriptError_24
Variables	0x505274	aObj_is_carryin
Variables	0x50528c	aScriptError_25
Variables	0x5052c8	aSource_obj
Variables	0x5052d4	aTarget_obj
Variables	0x5052e0	aObj_being_used
Variables	0x5052f4	aScriptError_26
Variables	0x505324	aScriptError_27
Variables	0x505358	aScriptError_28
Variables	0x505384	aScriptError_29
Variables	0x5053b4	aScriptError_30
Variables	0x5053e4	aScriptError_31
Variables	0x50541c	aScriptError_32
Variables	0x505450	aScriptError_33
Variables	0x50548c	aScript_action
Variables	0x50549c	aScriptError_34
Variables	0x5054cc	aScriptError_35
Variables	0x505500	aScriptError_36
Variables	0x505538	aGet_critter_st
Variables	0x50554c	aScriptError_37
Variables	0x505584	aSet_critter_st
Variables	0x505598	aCanTModifyAnyo
Variables	0x5055c0	aScriptError_38
Variables	0x5055f4	aAnimate_stand_
Variables	0x505608	aScriptError_39
Variables	0x50563c	aAnimate_stan_0
Variables	0x505658	aScriptError_40
Variables	0x505698	aAnimate_move_o
Variables	0x5056b4	aScriptError_41
Variables	0x5056ec	aScriptError_42
Variables	0x505720	aScriptError_43
Variables	0x505758	aTile_distance_
Variables	0x50576c	aPassedATileIns
Variables	0x5057a0	aScriptError_44
Variables	0x5057cc	aTile_num
Variables	0x5057d8	aScriptError_45
Variables	0x505814	aErrorSOp_tile_
Variables	0x505844	aTile_num_in_di
Variables	0x50585c	aRotationOutOfR
Variables	0x505874	aTilenumIs1
Variables	0x505884	aScriptError_46
Variables	0x5058b0	aPickup_obj
Variables	0x5058bc	aScriptError_47
Variables	0x5058e8	aDrop_obj
Variables	0x5058f4	aScriptError_48
Variables	0x50592c	aAdd_obj_to_inv
Variables	0x505940	aItemWasAlready
Variables	0x505970	aScriptError_49
Variables	0x5059a8	aScriptError_50
Variables	0x5059e0	aWield_obj_crit
Variables	0x5059f4	Inven_wieldF_0
Variables	0x505a20	aOnlyWorksForCr
Variables	0x505a50	aScriptError_51
Variables	0x505a7c	aUse_obj
Variables	0x505a84	aScriptError_52
Variables	0x505ab8	aObj_can_see_ob
Variables	0x505ac8	aScriptError_53
Variables	0x505af4	aAttack
Variables	0x505afc	aButIsAlreadyIn
Variables	0x505b34	aButTargetIsAlr
Variables	0x505b60	aButTargetIsAfr
Variables	0x505b7c	aScriptError_54
Variables	0x505bb0	aStart_gdialog
Variables	0x505bc0	aScriptError_55
Variables	0x505bf4	aScriptError_56
Variables	0x505c24	aScriptError_57
Variables	0x505c58	aScriptError_58
Variables	0x505c8c	aSet_map_musicD
Variables	0x505ca4	aScriptError_59
Variables	0x505cdc	aSet_obj_visibi
Variables	0x505cf0	ErrorAttempt_5
Variables	0x505d30	aScriptError_60
Variables	0x505d5c	aScriptError_61
Variables	0x505d88	aScriptError_62
Variables	0x505dbc	aWm_area_set_po
Variables	0x505dcc	aInvalidParamet
Variables	0x505de0	aScriptError_63
Variables	0x505e14	aScriptError_64
Variables	0x505e40	aAnim_busy
Variables	0x505e4c	aScriptError_65
Variables	0x505e80	aScriptError_66
Variables	0x505eb4	aScriptError_67
Variables	0x505ee0	aElevation
Variables	0x505eec	aScriptError_68
Variables	0x505f20	aKill_critter
Variables	0x505f30	ErrorAttempt_6
Variables	0x505f6c	Violence_lev_3
Variables	0x505f7c	Preferences_14
Variables	0x505f88	aScriptError_69
Variables	0x505fc0	ErrorAttempt_7
Variables	0x505ffc	aKill_critter_t
Variables	0x506010	aInfiniteLoopDe
Variables	0x506034	aScriptError_70
Variables	0x506068	aCritter_damage
Variables	0x506078	aCanTCallOnNonC
Variables	0x506098	aScriptError_71
Variables	0x5060cc	aScriptError_72
Variables	0x506104	aScriptError_73
Variables	0x506134	aScriptError_74
Variables	0x50616c	aScriptError_75
Variables	0x506198	aScriptError_76
Variables	0x5061c8	aHas_trait
Variables	0x5061d4	aScriptError_77
Variables	0x506208	aScriptError_78
Variables	0x50623c	aScriptError_79
Variables	0x506270	aScriptError_80
Variables	0x5062a8	aFixed_param
Variables	0x5062b4	aScriptError_81
Variables	0x5062e8	aAction_being_u
Variables	0x5062fc	aScriptError_82
Variables	0x50632c	aCritter_state
Variables	0x50633c	aScriptError_83
Variables	0x506370	aScriptError_84
Variables	0x5063a4	aRadiation_inc
Variables	0x5063b4	aScriptError_85
Variables	0x5063e8	aRadiation_dec
Variables	0x5063f8	aScriptError_86
Variables	0x506438	aCritter_attemp
Variables	0x506454	aScriptError_87
Variables	0x506480	aObj_pid
Variables	0x506488	aScriptError_88
Variables	0x5064c0	aCritter_add_tr
Variables	0x5064d4	aIntextraCritte
Variables	0x506508	aScriptError_89
Variables	0x506548	aPerkD
Variables	0x506554	aScriptError_90
Variables	0x50658c	aScriptError_91
Variables	0x5065c8	aScriptError_92
Variables	0x506600	aCritter_rm_tra
Variables	0x506614	aScriptErrorOp_
Variables	0x506648	aScriptError_93
Variables	0x506684	aScriptError_94
Variables	0x5066b4	aScriptError_95
Variables	0x5066e4	aErrorNoMessage
Variables	0x506718	aScriptError_96
Variables	0x506750	aCritter_inven_
Variables	0x506764	aNotACritter
Variables	0x506778	aScriptErrorSEr
Variables	0x5067b8	aScriptError_97
Variables	0x5067f0	aObj_set_light_
Variables	0x506804	aScriptError_98
Variables	0x506834	aAnim
Variables	0x50686c	aFloat_msg
Variables	0x5068a8	aIntextraErrorM
Variables	0x5068d4	Language_fil_4
Variables	0x5068e4	aMetaruleW_dama
Variables	0x5068fc	aNotAWeapon
Variables	0x5069a4	aObj_carrying_p
Variables	0x506a28	aReg_anim_anima
Variables	0x506a7c	aReg_anim_ani_0
Variables	0x506ad8	aReg_anim_obj_m
Variables	0x506b30	aReg_anim_obj_r
Variables	0x506b88	aReg_anim_obj_0
Variables	0x506be4	aReg_anim_obj_1
Variables	0x506c30	aErrorPlayingMo
Variables	0x506cf4	aErrorExplosion
Variables	0x506d18	aErrorStartingD
Variables	0x506df0	aInvalidArg3ToS
Variables	0x506ed4	aInvalidArg4ToS
Variables	0x506f1c	aPoison
